,Unnamed: 0_x,Unnamed: 0.1,Name_x,Event Date,Event Type,COSPAR ID,Catalogued Objects,Objects on Orbit,Objects > 1 cm,Objects > 10 cm,Last Update,Unnamed: 10,Unnamed: 0_y,#JCAT,Satcat,Piece,Type,Name_y,LDate,SDate,Primary,DDate,Status,Owner,State,Manufacturer,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,LYear,DYear,OBJECT_ID,NORAD_CAT_ID,COUNTRY,RCS_SIZE,large_event
185,185,,Molniya 3-16,05 Feb 1998,Aerodynamics,1981-054A,0.0,,,,04 Dec 2017,,12497.0,S12512,12512.0,1981-054A,P           ,Molniya-3,1981 Jun  9,1981 Jun  9 0429,Earth,1998 Feb 10,R,NPOPM/MSVYAZ,SU,NPOPM,1750.0, ,1700.0,?,1750.0, ,3.6, ,1.6, ,8.1, ,Cyl + 6 Pan,1981 Jul  9,477.0, ,   39878, ,62.83, ,HEO/M,1981.0,1998.0,1981-054A,12512.0,CIS,LARGE,0.0
186,186,,H10 (Ariane 3),20 Nov 1984,Propulsion,1984-114C,1.0,1.0,188.0,5.0,24 Oct 2018,,15373.0,S15388,15388.0,1984-114C,R3          ,Ariane H10 V11,1984 Nov 10,1984 Nov 10 0130,Earth,2100,O,AE,F,AELM,2100.0, ,1920.0, ,1920.0, ,14.0, ,2.6, ,14.0, ,Cyl,1984 Dec 11,327.0, ,   35985, ,6.97, ,GTO,1984.0,2100.0,1984-114C,15388.0,FR,LARGE,0.0
187,187,,Proton-K/DM-2 ullage motor (SOZ),13 Nov 2003,Propulsion,1989-001H,14.0,4.0,,,04 Dec 2017,,19835.0,S19856,19856.0,1989-001H,C  M        ,SOZ,1989 Jan 10,1989 Jan 10 0614?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1989 Feb 16,408.0, ,   19113, ,64.9, ,HEO,1989.0,2100.0,1989-001H,19856.0,CIS,MEDIUM,1.0
188,188,,Cosmos-41 fragmentation debris,30 Dec 2002,Aerodynamics,1964-049F,0.0,,,,04 Dec 2017,,13076.0,S13091,13091.0,1964-049F,C  X        ,deb Kosmos-41,1964 Aug 22,1969?,Earth,2002 Dec 31,R,TSUKOS,SU,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,1975 Jun 27,1635.0, ,   38633, ,69.54, ,GTO,1964.0,2002.0,1964-049F,13091.0,CIS,MEDIUM,0.0
189,189,,Proton-K/DM-2 ullage motor (SOZ),01 Jul 1992,Propulsion,1989-101E,14.0,3.0,1318.0,34.0,24 Oct 2018,,20378.0,S20399,20399.0,1989-101E,C  M        ,SOZ,1989 Dec 27,1989 Dec 27 1749?,Earth,2000 Sep  3,R,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1993 Aug 18,202.0, ,   25511, ,46.64, ,HEO,1989.0,2000.0,1989-101E,20399.0,CIS,MEDIUM,1.0
190,190,,Blok-ML (Molniya-M Blok-ML),13 Jan 2003,Aerodynamics,1985-103D,0.0,,,,04 Dec 2017,,16202.0,S16223,16223.0,1985-103D,R4          ,Blok-ML,1985 Oct 28,1985 Oct 28 1733,Earth,2003 Jan 13,R,RVSN,SU,NPOE,4500.0, ,900.0, ,900.0, ,3.3, ,2.3, ,3.3, ,Cyl,1985 Dec 28,686.0, ,   38841, ,62.86, ,HEO/M,1985.0,2003.0,1985-103D,16223.0,CIS,LARGE,0.0
191,191,,Cosmos-1849,27 Jan 2003,Aerodynamics,1987-048A,0.0,,,,04 Dec 2017,,18062.0,S18083,18083.0,1987-048A,P           ,Kosmos-1849,1987 Jun  4,1987 Jun  4 1953?,Earth,2003 Feb  3,R,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1987 Jul  4,645.0, ,   39715, ,62.91, ,HEO/M,1987.0,2003.0,1987-048A,18083.0,CIS,LARGE,0.0
192,192,,Molniya 3-35,14 Dec 2001,Aerodynamics,1989-043A,0.0,,,,04 Dec 2017,,20031.0,S20052,20052.0,1989-043A,P           ,Molniya-3,1989 Jun  8,1989 Jun  8 1806,Earth,2001 Dec 14 1230?,R,UNKS/MSVYAZ,SU,NPOPM,1750.0, ,1700.0,?,1750.0, ,3.6, ,1.6, ,8.1, ,Cyl + 6 Pan,1989 Jul  8,581.0, ,   39772, ,62.91, ,HEO/M,1989.0,2001.0,1989-043A,20052.0,CIS,LARGE,0.0
193,193,,DMSP Block 5D-2 F11,15 Apr 2004,Electrical,1991-082A,84.0,64.0,9680.0,251.0,24 Oct 2018,,21776.0,S21798,21798.0,1991-082A,P           ,DMSP F-11,1991 Nov 28,1991 Nov 28 1333,Earth,2100,O,USAF,US,GEEW,749.0, ,749.0, ,1456.0, ,3.4, ,1.2, ,5.0,?,Box + Pan,1991 Dec 30,839.0, ,     858, ,98.93, ,LEO/S,1991.0,2100.0,1991-082A,21798.0,US,LARGE,1.0
194,194,,Proton-K/DM-2 ullage motor (SOZ),10 Jul 2004,Propulsion,1992-047G,36.0,13.0,,,04 Dec 2017,,22044.0,S22066,22066.0,1992-047G,C  M        ,SOZ,1992 Jul 30,1992 Jul 29 0623?,Earth,2100,O,RVSNR,RU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1992 Sep  1,406.0, ,   19130, ,64.93, ,HEO,1992.0,2100.0,1992-047G,22066.0,CIS,MEDIUM,1.0
195,195,,Proton-K/DM-2 ullage motor (SOZ),29 Oct 2004,Propulsion,2002-037F,60.0,,,,04 Dec 2017,,27453.0,S27475,27475.0,2002-037F,C  M        ,SOZ,2002 Jul 25,2002 Jul 25 1723,Earth,2005 Apr 29,R,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2002 Jul 26,193.0, ,    2889, ,63.79, ,LEO/I,2002.0,2005.0,2002-037F,27475.0,CIS,MEDIUM,1.0
196,196,,Cosmos-1030,15 Aug 2004,Aerodynamics,1978-083A,12.0,9.0,1129.0,30.0,24 Oct 2018,,11006.0,S11015,11015.0,1978-083A,P           ,Kosmos-1030,1978 Sep  6,1978 Sep  6 0407?,Earth,2004 Aug 17,R,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1978 Oct 12,667.0, ,   39737, ,62.85, ,HEO/M,1978.0,2004.0,1978-083A,11015.0,CIS,LARGE,1.0
197,197,,Briz-M auxiliary tank (DTB),17 Jun 2015,Aerodynamics,2014-064C,0.0,,,,04 Dec 2017,,40257.0,S40279,40279.0,2014-064C,C  M        ,Briz-M DTB,2014 Oct 21,2014 Oct 21 1857,Earth,2015 Jun 17 2228,R,KHRR,RU,KHRR,11900.0,?,1000.0, ,1000.0,?,2.1, ,4.0, ,4.0, ,Torus,2014 Oct 29,361.0, ,37740, ,49.51, ,GTO,2014.0,2015.0,2014-064C,40279.0,CIS,LARGE,0.0
198,198,,Beidou DW 2,29 Jun 2016,Propulsion,2009-018A,0.0,,,,04 Dec 2017,,34757.0,S34779,34779.0,2009-018A,P           ,Beidou DW 2,2009 Apr 14,2009 Apr 14 1642?,Earth,2100,O,CNSA,CN,CAST,3060.0, ,1700.0, ,3060.0, ,3.0,?,1.7,?,18.0,?,Box + 2 Pan,2009 Apr 29,35774.0, ,35798, ,0.95, ,GEO/S,2009.0,2100.0,2009-018A,34779.0,PRC,LARGE,0.0
199,199,,RISAT-1,30 Sep 2016,Anomalous,2012-017A,12.0,,,,04 Dec 2017,,38226.0,S38248,38248.0,2012-017A,P           ,RISAT-1,2012 Apr 26,2012 Apr 26 0036?,Earth,2100,O,ISRO,IN,ISAC/HAL,1858.0, ,1805.0, ,1858.0, ,3.9, ,2.0, ,11.7,?,Box + Hex Box+3 pan,2012 Apr 28,508.0, ,530, ,97.6, ,LLEO/S,2012.0,2100.0,2012-017A,38248.0,IND,LARGE,1.0
200,200,,Proton-K/DM-2 ullage motor (SOZ),28 Mar 1999,Propulsion,1990-045G,0.0,,,,04 Dec 2017,,20609.0,S20631,20631.0,1990-045G,C  M        ,SOZ,1990 May 19,1990 May 19 1258?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1993 Aug 16,647.0, ,   18836, ,65.2, ,HEO,1990.0,2100.0,1990-045G,20631.0,CIS,MEDIUM,0.0
201,201,,DMSP Block 5D-2 F12,23 Oct 2016,Anomalous,1994-057A,1.0,1.0,,,04 Dec 2017,,23211.0,S23233,23233.0,1994-057A,P           ,DMSP F-12,1994 Aug 29,1994 Aug 29 1748,Earth,2100,O,USAF,US,RCA,760.0,?,760.0,?,1474.0,?,3.4, ,1.2, ,5.0,?,Box + Pan,1994 Sep 28,841.0, ,     859, ,98.92, ,LEO/S,1994.0,2100.0,1994-057A,23233.0,US,LARGE,0.0
202,202,,Proton-K/DM-2 ullage motor (SOZ),27 Jul 2016,Propulsion,2006-062G,8.0,7.0,753.0,20.0,24 Oct 2018,,29658.0,S29680,29680.0,2006-062G,C  M        ,SOZ,2006 Dec 25,2006 Dec 25 2359?,Earth,2100,O,RVSNR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2007 Feb 23,417.0, ,   19119, ,64.91, ,HEO,2006.0,2100.0,2006-062G,29680.0,CIS,MEDIUM,0.0
203,203,,Sentinel-1A,23 Aug 2016,Collision,2014-016A,7.0,3.0,,,04 Dec 2017,,39612.0,S39634,39634.0,2014-016A,P           ,Sentinel-1A,2014 Apr  3,2014 Apr  3 2125,Earth,2100,O,ESA,I-ESA,THALES,2157.0, ,2027.0, ,2157.0, ,3.42, ,1.6, ,21.04, ,Box + 4 pan,2014 Apr  6,686.0, ,689, ,98.17, ,LEO/S,2014.0,2100.0,2014-016A,39634.0,ESA,LARGE,0.0
204,204,,Fregat operational debris (SBB),04 Aug 2015,Unknown,2011-037B,0.0,,,,04 Dec 2017,,37734.0,S37756,37756.0,2011-037B,C  M        ,Fregat SBB,2011 Jul 18,2011 Jul 18 0338,Earth,2015 Aug  4 1430,E,KVR,RU,NPOL,1860.0,?,360.0, ,360.0, ,0.9, ,3.9, ,3.9, ,Torus,2011 Jul 25,429.0, ,3702, ,51.46, ,MEO,2011.0,2015.0,2011-037B,37756.0,CIS,LARGE,0.0
205,205,,Briz-M (Proton-M/Briz-M),16 Jan 2016,Propulsion,2015-075B,6.0,6.0,9537.0,247.0,24 Oct 2018,,41100.0,S41122,41122.0,2015-075B,R4          ,Briz-M No. 88533,2015 Dec 13,2015 Dec 13 0029?,Earth,2100,O,KHRR,RU,KHRR,7500.0,?,1600.0, ,1600.0,?,2.6, ,2.5, ,2.6, ,Cyl,2015 Dec 21,33552.0, ,35648, ,0.13, ,MEO,2015.0,2100.0,2015-075B,41122.0,CIS,SMALL,0.0
206,206,,Briz-M auxiliary tank (DTB),23 Dec 2015,Propulsion,2012-026C,10.0,10.0,15889.0,411.0,24 Oct 2018,,38322.0,S38344,38344.0,2012-026C,C  M        ,Briz-M DTB,2012 May 17,2012 May 17 2257,Earth,2100,O,KHRR,RU,KHRR,11900.0,?,1000.0, ,1000.0,?,2.1, ,4.0, ,4.0, ,Torus,2012 Jun  7,354.0, ,24909, ,49.33, ,HEO,2012.0,2100.0,2012-026C,38344.0,CIS,LARGE,0.0
207,207,,Proton-M/DM-2 ullage motor (SOZ),26 Mar 2016,Propulsion,2008-067G,21.0,14.0,1399.0,37.0,24 Oct 2018,,33450.0,S33472,33472.0,2008-067G,C  M        ,SOZ,2008 Dec 25,2008 Dec 25 1412?,Earth,2100,O,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2008 Dec 26,465.0, ,19591, ,64.96, ,HEO,2008.0,2100.0,2008-067G,33472.0,CIS,MEDIUM,1.0
208,208,,COBE,01 Jan 1993,Anomalous,1989-089A,102.0,2.0,,,04 Dec 2017,,20301.0,S20322,20322.0,1989-089A,P           ,COBE,1989 Nov 18,1989 Nov 18 1535,Earth,2100,O,GSFC,US,GSFC,2206.0, ,2206.0, ,2206.0, ,4.9, ,2.2, ,8.4, ,Hex Cyl + 2 Pan,1989 Dec 19,886.0, ,     896, ,99.02, ,LEO/S,1989.0,2100.0,1989-089A,20322.0,US,LARGE,1.0
209,209,,Hitomi (ASTRO-H),26 Mar 2016,Accidental,2016-012A,12.0,9.0,1129.0,30.0,24 Oct 2018,,41315.0,S41337,41337.0,2016-012A,P           ,Hitomi,2016 Feb 17,2016 Feb 17 0859,Earth,2100,O,JAXA/ISAS,J,TSUK/NECTF,2700.0, ,2700.0, ,2700.0, ,4.5, ,2.2, ,14.0, ,Oct+2 pan+boom,2016 Feb 29,564.0, ,580, ,31.01, ,LLEO/I,2016.0,2100.0,2016-012A,41337.0,JPN,LARGE,1.0
210,210,,Proton-M/DM-2 ullage motor (SOZ),01 Jun 2016,Propulsion,2008-067H,14.0,14.0,,,04 Dec 2017,,33451.0,S33473,33473.0,2008-067H,C  M        ,SOZ,2008 Dec 25,2008 Dec 25 1412?,Earth,2100,O,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2009 Jan  2,399.0, ,19138, ,64.73, ,HEO,2008.0,2100.0,2008-067H,33473.0,CIS,MEDIUM,1.0
211,211,,L-14 (YF40A) (Long March (CZ) 4),04 Oct 1990,Propulsion,1990-081D,106.0,78.0,12693.0,328.0,24 Oct 2018,,20769.0,S20791,20791.0,1990-081D,R3          ,CZ-4 Y2 Stage 3,1990 Sep  3,1990 Sep  3 0103,Earth,2100,O,MAI,CN,SBA,1000.0, ,1000.0, ,1000.0, ,2.9, ,1.9, ,2.9, ,Cyl,1990 Oct  5,882.0, ,     896, ,98.95, ,LEO/S,1990.0,2100.0,1990-081D,20791.0,PRC,LARGE,1.0
212,212,,Molniya-1T,15 Apr 2016,Aerodynamics,2004-005A,2.0,,,,04 Dec 2017,,28141.0,S28163,28163.0,2004-005A,P           ,Molniya-1T,2004 Feb 18,2004 Feb 18 0808?,Earth,2016 Apr 16 0453?,R,KVR,RU,NPOPMR,1650.0,?,1600.0,?,1600.0,?,4.0, ,2.0, ,5.0, ,Cyl + 6 Pan,2004 May  3,722.0, ,   39634, ,62.86, ,HEO/M,2004.0,2016.0,2004-005A,28163.0,CIS,LARGE,0.0
213,213,,Titan Transtage (OV2 3) (Titan IIIC),21 Dec 1965,Propulsion,1965-108A,108.0,101.0,10157.0,264.0,24 Oct 2018,,1862.0,S01863,1863.0,1965-108A,R3          ,Transtage 8,1965 Dec 21,1965 Dec 21 1412?,Earth,2100,O,USAF,US,MM,1950.0, ,1950.0, ,2050.0,?,4.6, ,3.1, ,4.6, ,Cyl + 2 Nozzle,1966 Apr 29,283.0, ,   34649, ,26.76, ,GTO,1965.0,2100.0,1965-108A,1863.0,US,LARGE,1.0
214,214,,Blok-L (Molniya),04 Apr 2004,Aerodynamics,1964-049E,8.0,,753.0,20.0,24 Oct 2018,,897.0,S00898,898.0,1964-049E,R4          ,Blok-L No. R103-36,1964 Aug 22,1964 Aug 22 0726,Earth,2004 May  7,R,RVSN,SU,OKB1,5000.0,?,900.0,?,900.0,?,2.7, ,2.5, ,2.7, ,Cyl,1964 Oct  9,352.0, ,   39902, ,64.99, ,GTO,1964.0,2004.0,1964-049E,898.0,CIS,LARGE,0.0
215,215,,H8 (Ariane 1),13 Nov 1986,Propulsion,1986-019C,497.0,31.0,56037.0,1442.0,24 Oct 2018,,16594.0,S16615,16615.0,1986-019C,R3          ,Ariane H8 V16,1986 Feb 22,1986 Feb 22 0158,Earth,1986 Nov 13 1940,E,AE,F,AELM,1800.0, ,1630.0, ,1800.0, ,9.0, ,2.6, ,9.0, ,Cyl,1986 Mar 24,803.0, ,     832, ,98.71, ,LEO/S,1986.0,1986.0,1986-019C,16615.0,FR,LARGE,1.0
216,216,,Cosmos-2101,30 Nov 1990,Deliberate,1990-087A,3.0,,282.0,8.0,24 Oct 2018,,20806.0,S20828,20828.0,1990-087A,P           ,Kosmos-2101,1990 Oct  1,1990 Oct  1 1108,Earth,1990 Nov 30 1720?,E,TSSKB,SU,TSSKB,3590.0,?,3590.0,?,7600.0,?,6.3, ,2.7, ,6.3, ,Cyl + 2 Pan,1990 Oct 31,217.0, ,     303, ,64.76, ,LLEO/I,1990.0,1990.0,1990-087A,20828.0,CIS,,0.0
217,217,,Proton-K/DM-2 ullage motor (SOZ),14 Dec 1995,Propulsion,1990-102E,1.0,1.0,188.0,5.0,24 Oct 2018,,20935.0,S20957,20957.0,1990-102E,C  M        ,SOZ,1990 Nov 23,1990 Nov 23 1955?,Earth,1991 Jul  1,R,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1991 Jun 11,163.0, ,   35622, ,46.59, ,GTO,1990.0,1991.0,1990-102E,20957.0,CIS,LARGE,0.0
218,218,,Proton-K/DM-2 ullage motor (SOZ),22 Apr 2005,Propulsion,1992-088E,1.0,,,,04 Dec 2017,,22251.0,S22273,22273.0,1992-088E,C  M        ,SOZ,1992 Dec 17,1992 Dec 17 1920?,Earth,2004 Jun 27,R,RVSNR,RU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1993 Jan 18,335.0, ,   35885, ,47.29, ,GTO,1992.0,2004.0,1992-088E,22273.0,CIS,MEDIUM,0.0
219,219,,Cosmos-1043,21 Feb 1993,Anomalous,1978-094A,1.0,,,,04 Dec 2017,,11046.0,S11055,11055.0,1978-094A,P           ,Kosmos-1043,1978 Oct 10,1978 Oct 10 1954?,Earth,1998 Feb 27,R,GRU,SU,YUZH,1750.0, ,1750.0, ,1750.0, ,3.2, ,1.3, ,13.1, ,Cyl + Ant,1990 Jul  5,530.0, ,     545, ,81.19, ,LLEO/I,1978.0,1998.0,1978-094A,11055.0,CIS,LARGE,0.0
220,220,,Meteor 2-12,04 Feb 2005,Anomalous,1985-013A,1.0,1.0,,,04 Dec 2017,,15501.0,S15516,15516.0,1985-013A,P           ,Meteor-2,1985 Feb  6,1985 Feb  7 2234?,Earth,2100,O,GUKOS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1985 Oct 18,939.0, ,     961, ,82.53, ,LEO/I,1985.0,2100.0,1985-013A,15516.0,CIS,LARGE,0.0
221,221,,L-14B-res (YF40B-res) (Long March (CZ) 4C),10 Apr 2012,Unknown,2010-051C,4.0,2.0,,,04 Dec 2017,,37159.0,S37181,37181.0,2010-051C,R3          ,CZ-4B Y23 Stage 3,2010 Oct  6,2010 Oct  6 0059?,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,6.2, ,2.9, ,6.2, ,Cyl,2010 Nov  5,511.0, ,689, ,97.61, ,LEO/S,2010.0,2100.0,2010-051C,37181.0,PRC,LARGE,0.0
222,222,,Zenit-2 second stage,08 Sep 1999,Propulsion,1993-059B,4.0,,459.0,12.0,24 Oct 2018,,22781.0,S22803,22803.0,1993-059B,R2          ,11S772,1993 Sep 16,1993 Sep 16 0749?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1993 Oct 16,826.0, ,     853, ,70.98, ,LEO/I,1993.0,2100.0,1993-059B,22803.0,CIS,LARGE,0.0
223,223,,Meteor 2-21,23 Jun 2015,Unconfirmed,1993-055A,2.0,2.0,,,04 Dec 2017,,22760.0,S22782,22782.0,1993-055A,P           ,Meteor-2,1993 Aug 31,1993 Aug 31 0529?,Earth,2100,O,VKS/RGMS,RU,VNIEMR,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1993 Oct  4,937.0, ,     969, ,82.55, ,LEO/I,1993.0,2100.0,1993-055A,22782.0,CIS,LARGE,0.0
224,224,,Seasat 1,30 May 2008,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
225,225,,DMSP Block 5D-2 F10,01 Dec 1990,Propulsion,1990-105A,27.0,1.0,2861.0,74.0,24 Oct 2018,,20956.0,S20978,20978.0,1990-105A,P           ,DMSP F-10,1990 Dec  1,1990 Dec  1 1610,Earth,2100,O,USAF,US,GEEW,773.0,?,773.0,?,1487.0,?,6.9, ,1.5, ,6.9, ,Box + Pan,1990 Dec 31,732.0, ,     847, ,98.86, ,LEO/S,1990.0,2100.0,1990-105A,20978.0,US,LARGE,1.0
226,226,,H-II LE-5B (H-IIA 202),18 May 2012,Unknown,2012-025E,6.0,,,,04 Dec 2017,,38319.0,S38341,38341.0,2012-025E,R2          ,H-2A F21 Stage 2,2012 May 17,2012 May 17 1654,Earth,2100,O,MHI,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2012 May 24,589.0, ,674, ,98.43, ,LEO/S,2012.0,2100.0,2012-025E,38341.0,JPN,LARGE,0.0
227,227,,L-14B-res (YF40B-res) (Long March (CZ) 4C),12 May 2012,Unknown,2009-072C,5.0,5.0,,,04 Dec 2017,,36101.0,S36123,36123.0,2009-072C,R3          ,CZ-4C Y4 Stage 3,2009 Dec 15,2009 Dec 15 0242?,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2009 Dec 17,969.0, ,1204, ,100.43, ,LEO/S,2009.0,2100.0,2009-072C,36123.0,PRC,LARGE,0.0
228,228,,Seasat 1,21 Feb 1988,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
229,229,,Transit 14 (NNS O-10),08 Jun 2001,Anomalous,1966-076A,5.0,2.0,,,04 Dec 2017,,2400.0,S02401,2401.0,1966-076A,P           ,NNS O-10,1966 Aug 18,1966 Aug 18 0238?,Earth,2100,O,USN,US,APL,49.0,?,49.0,?,49.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1966 Oct 27,1052.0, ,    1102, ,88.86, ,LEO/P,1966.0,2100.0,1966-076A,2401.0,US,LARGE,0.0
230,230,,ERS-1,03 Jun 2009,Anomalous,1991-050A,10.0,6.0,,,04 Dec 2017,,21552.0,S21574,21574.0,1991-050A,P           ,ERS-1,1991 Jul 17,1991 Jul 17 0204,Earth,2100,O,ESA,I-ESA,DASAF,2384.0, ,2080.0, ,2384.0, ,11.8,?,2.5, ,11.8, ,Box + Pan,1991 Aug 16,776.0, ,     778, ,98.52, ,LEO/S,1991.0,2100.0,1991-050A,21574.0,ESA,LARGE,0.0
231,231,,Hubble Space Telescope,05 Aug 2003,Anomalous,1990-037B,1.0,,,,04 Dec 2017,,20559.0,S20580,20580.0,1990-037B,P ---S-     ,Hubble Space Telescope,1990 Apr 24,1990 Apr 25 1249?,Earth,1990 Apr 25 1249?,ATT,GSFC,US,LMSC,7547.0, ,7547.0, ,10843.0, ,13.1, ,4.3, ,13.1, ,Step Cyl + 2 Pan,1990 May 24,611.0, ,     620, ,28.47, ,LEO/I,1990.0,1990.0,1990-037B,20580.0,US,LARGE,0.0
232,232,,Meteor 2-9,08 Feb 2005,Anomalous,1982-116A,4.0,4.0,,,04 Dec 2017,,13703.0,S13718,13718.0,1982-116A,P           ,Meteor-2,1982 Dec 14,1982 Dec 14 2240?,Earth,2100,O,GUKOS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1983 Feb  7,808.0, ,     891, ,81.25, ,LEO/I,1982.0,2100.0,1982-116A,13718.0,CIS,LARGE,0.0
233,233,,Delta IV DCSS 5 (Delta 4H),12 May 2014,Anomalous,2014-077B,1.0,,,,04 Dec 2017,,40308.0,S40330,40330.0,2014-077B,R2          ,Delta 369,2014 Dec  5,2014 Dec  5 1222,Earth,2014 Dec  5 1616,D,ULAB,US,BOHB,3450.0, ,3450.0, ,3450.0, ,12.0, ,5.0, ,12.0, ,Cyl + Nozzle,2014 Dec  5,191.0, ,865, ,28.81, ,LLEO/I,2014.0,2014.0,2014-077B,40330.0,US,,0.0
234,234,,Transit 12 (NNS O-8),15 Jul 1981,Anomalous,1966-024A,4.0,2.0,,,04 Dec 2017,,2118.0,S02119,2119.0,1966-024A,P           ,NNS O-8,1966 Mar 26,1966 Mar 26 0344?,Earth,2100,O,USN,US,APL,51.0, ,51.0, ,51.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1966 Sep 20,892.0, ,    1124, ,89.72, ,LEO/P,1966.0,2100.0,1966-024A,2119.0,US,LARGE,0.0
235,235,,L-14B-res (YF40B-res) (Long March (CZ) 4C),14 May 2012,Unknown,2010-059B,5.0,5.0,,,04 Dec 2017,,37193.0,S37215,37215.0,2010-059B,R3          ,CZ-4C Y7 Stage 3,2010 Nov  4,2010 Nov  4 1850?,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2010 Dec  5,677.0, ,805, ,98.76, ,LEO/S,2010.0,2100.0,2010-059B,37215.0,PRC,LARGE,0.0
236,236,,Proton-K/DM-2 ullage motor (SOZ),14 Mar 1998,Propulsion,1990-110H,1.0,1.0,,,04 Dec 2017,,20991.0,S21013,21013.0,1990-110H,C  M        ,SOZ,1990 Dec  8,1990 Dec  8 0707?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1991 Jan  8,418.0, ,   19126, ,64.78, ,HEO,1990.0,2100.0,1990-110H,21013.0,CIS,MEDIUM,0.0
237,237,,NOAA-14 debris,01 Mar 1995,Electrical,1994-089D,3.0,1.0,,,04 Dec 2017,,38710.0,S38732,38732.0,1994-089D,C  X        ,deb NOAA-14,1994 Dec 30,2012 Jun?,Earth,2100,O,NOAA,US,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,2012 Jul 26,833.0, ,853, ,98.81, ,LEO/S,1994.0,2100.0,1994-089D,38732.0,US,MEDIUM,0.0
238,238,,Transit 16 (NNS O-13),12 Feb 1995,Anomalous,1967-048A,3.0,1.0,,,04 Dec 2017,,2806.0,S02807,2807.0,1967-048A,P           ,NNS O-13,1967 May 18,1967 May 18 0917?,Earth,2100,O,USN,US,APL,50.0,?,50.0,?,50.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1967 Jul  5,1071.0, ,    1102, ,89.58, ,LEO/P,1967.0,2100.0,1967-048A,2807.0,US,LARGE,0.0
